time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-04T11:19:14.550Z,33.8245,-115.5691667,7.5,2.53,ml,36,56,0.1305,0.15,ci,ci37925392,2017-07-06T17:04:37.150Z,"20km NW of Desert Center, CA",earthquake,0.18,0.75,0.119,96,reviewed,ci,ci
2017-07-04T02:40:50.390Z,37.5393333,-118.8341667,0.42,2.51,md,43,60,0.05076,0.05,nc,nc72826706,2017-07-06T02:07:03.409Z,"17km SE of Mammoth Lakes, California",earthquake,0.18,1.25,0.24,43,reviewed,nc,nc
2017-07-03T17:14:59.640Z,34.0065,-117.282,13.69,2.91,ml,162,12,0.0439,0.18,ci,ci37924352,2017-07-06T05:48:44.610Z,"4km SE of Grand Terrace, CA",earthquake,0.09,0.19,0.144,189,reviewed,ci,ci
2017-07-03T14:42:32.260Z,35.8493333,-120.011,11.07,2.86,md,75,96,0.1526,0.14,nc,nc72826371,2017-07-03T23:37:42.767Z,"18km SSW of Kettleman City, California",earthquake,0.33,0.49,0.115,90,reviewed,nc,nc
2017-07-03T09:27:17.540Z,36.9846667,-121.6461667,5.69,2.58,md,78,58,0.05771,0.12,nc,nc72826161,2017-07-08T08:05:40.740Z,"7km WSW of Gilroy, California",earthquake,0.15,0.33,0.103,74,reviewed,nc,nc
2017-07-02T06:02:08.500Z,37.5445,-118.826,1.22,2.8,md,43,57,0.04551,0.05,nc,nc72825316,2017-07-05T19:27:04.001Z,"17km SE of Mammoth Lakes, California",earthquake,0.18,0.63,0.177,44,reviewed,nc,nc
2017-07-02T04:34:24.620Z,33.2608333,-115.7936667,7.18,2.59,ml,53,77,0.146,0.2,ci,ci37923304,2017-07-03T00:52:02.108Z,"11km SSW of Bombay Beach, CA",earthquake,0.32,1.39,0.152,170,reviewed,ci,ci
2017-07-02T03:17:32.300Z,36.595,-121.1375,8.73,2.86,md,62,54,0.04684,0.08,nc,nc72825191,2017-07-06T00:04:02.607Z,"25km NE of Soledad, California",earthquake,0.13,0.27,0.17,103,reviewed,nc,nc
2017-07-01T06:00:29.390Z,40.9311667,-121.6283333,1.03,2.81,ml,32,90,0.1711,0.13,nc,nc72824616,2017-07-05T23:49:01.583Z,"6km NNE of Burney, California",earthquake,0.24,1.84,0.108,16,reviewed,nc,nc
2017-06-30T19:34:38.820Z,37.5135,-118.9595,-0.19,3.53,mw,52,71,0.1034,0.06,nc,nc72824376,2018-07-02T18:37:36.347Z,"15km S of Mammoth Lakes, California",earthquake,0.18,1.4,,3,reviewed,nc,nc
2017-06-30T03:55:18.840Z,37.5783333,-118.8246667,1.23,2.78,ml,43,52,0.0122,0.05,nc,nc72823851,2018-07-02T18:37:35.798Z,"14km ESE of Mammoth Lakes, California",earthquake,0.17,0.38,0.397,8,reviewed,nc,nc
2017-06-27T16:17:38.980Z,39.4691667,-120.336,-1.17,2.86,md,27,60,0.1179,0.06,nc,nc72822266,2018-07-02T18:37:19.476Z,"20km NW of Truckee, California",earthquake,0.17,3.07,0.195,55,reviewed,nc,nc
2017-06-27T12:47:13.010Z,33.2298333,-116.093,10.81,2.84,ml,100,30,0.1028,0.18,ci,ci37919112,2017-06-27T17:44:43.300Z,"10km NNE of Ocotillo Wells, CA",earthquake,0.11,0.34,0.134,25,reviewed,ci,ci
2017-06-27T12:43:43.370Z,39.4708333,-120.3353333,-1.98,2.6,md,27,59,0.1195,0.07,nc,nc72822206,2018-07-02T18:37:21.906Z,"20km NW of Truckee, California",earthquake,0.19,1.02,0.256,34,reviewed,nc,nc
2017-06-27T12:14:11.220Z,39.47,-120.3378333,-0.88,3.15,ml,29,59,0.1189,0.06,nc,nc72822191,2018-07-02T18:37:15.925Z,"20km NW of Truckee, California",earthquake,0.16,2.69,0.164,28,reviewed,nc,nc
2017-06-27T10:35:47.550Z,39.4716667,-120.3271667,-1.4,2.94,md,28,60,0.1199,0.08,nc,nc72822151,2018-07-02T18:37:18.169Z,"20km NW of Truckee, California",earthquake,0.18,1.69,0.139,70,reviewed,nc,nc
2017-06-27T09:16:28.920Z,39.4671667,-120.3341667,-1.1,2.99,md,29,60,0.1158,0.05,nc,nc72822101,2018-07-02T18:37:21.611Z,"20km NW of Truckee, California",earthquake,0.14,2.35,0.171,78,reviewed,nc,nc
2017-06-27T09:09:21.860Z,39.4696667,-120.3343333,-1.43,3.95,mw,32,36,0.1018,0.06,nc,nc72822096,2018-07-02T18:37:15.425Z,"20km NW of Truckee, California",earthquake,0.16,1.71,,12,reviewed,nc,nc
2017-06-27T09:04:48.570Z,39.4673333,-120.336,-0.99,2.91,md,27,60,0.1161,0.07,nc,nc72822081,2018-07-02T18:37:25.174Z,"21km NW of Truckee, California",earthquake,0.21,4.06,0.167,42,reviewed,nc,nc
2017-06-27T09:02:02.720Z,39.4675,-120.3388333,-1.58,3.73,mw,33,60,0.1058,0.07,nc,nc72822076,2018-07-02T18:37:15.697Z,"20km NW of Truckee, California",earthquake,0.15,1.72,,9,reviewed,nc,nc
2017-06-27T01:24:43.580Z,34.2601667,-116.4281667,2.44,2.52,ml,70,45,0.04901,0.17,ci,ci37918808,2017-06-30T08:39:32.613Z,"16km N of Yucca Valley, CA",earthquake,0.12,0.23,0.205,108,reviewed,ci,ci
2017-06-25T13:53:24.760Z,34.001,-116.9018333,13.94,3.53,ml,184,14,0.05761,0.19,ci,ci37917624,2018-06-08T17:53:59.460Z,"9km NNW of Banning, CA",earthquake,0.1,0.21,0.137,355,reviewed,ci,ci
2017-06-24T21:22:03.060Z,40.2878333,-124.2988333,9.14,4.03,mw,24,212,0.03586,0.12,nc,nc72820761,2018-03-23T03:45:44.092Z,"28km SW of Rio Dell, California",earthquake,0.44,0.22,,11,reviewed,nc,nc
2017-06-22T19:08:56.440Z,36.5193333,-121.1025,4.65,2.52,md,65,66,0.0778,0.07,nc,nc72819491,2017-06-23T14:10:25.501Z,"22km ENE of Soledad, California",earthquake,0.11,0.5,0.198,87,reviewed,nc,nc
2017-06-21T19:00:20.430Z,37.9085,-122.2923333,4.57,3.02,mw,192,27,0.002079,0.12,nc,nc72819101,2017-09-18T01:37:06.937Z,"1km ESE of El Cerrito, California",earthquake,0.08,0.11,,2,reviewed,nc,nc
2017-06-21T18:10:49.220Z,37.5305,-118.8266667,0.78,2.6,md,42,61,0.05945,0.04,nc,nc72819071,2017-06-23T04:23:02.459Z,"18km SE of Mammoth Lakes, California",earthquake,0.21,1.11,0.275,42,reviewed,nc,nc
2017-06-19T21:08:57.860Z,40.9674,-116.4193,0,2.5,ml,,57,0.811,0.76,us,us20009pb6,2017-08-23T16:35:49.040Z,"Nevada",mining explosion,4.4,2,0.045,64,reviewed,us,us
2017-06-18T15:14:12.060Z,33.6761667,-116.7606667,15.92,3.18,ml,158,13,0.05217,0.2,ci,ci37912624,2017-08-23T16:35:44.040Z,"8km SSW of Idyllwild, CA",earthquake,0.1,0.21,0.148,315,reviewed,ci,ci
2017-06-18T06:11:15.200Z,35.4441667,-118.4086667,1.56,2.98,ml,61,45,0.1528,0.16,ci,ci37912472,2017-08-23T16:35:43.040Z,"18km SSE of Bodfish, CA",earthquake,0.15,0.4,0.151,153,reviewed,ci,ci
2017-06-17T12:17:48.499Z,37.4463,-114.3213,7,3.3,ml,38,60.91,0.369,0.1675,nn,nn00592649,2018-07-02T18:36:35.416Z,"25km SE of Caliente, Nevada",earthquake,,1.9,0.12,13,reviewed,nn,nn
2017-06-16T14:14:36.530Z,32.972,-115.8851667,11.45,3.32,ml,92,27,0.05398,0.28,ci,ci37910752,2017-08-18T23:13:30.040Z,"26km WSW of Westmorland, CA",earthquake,0.17,0.4,0.165,250,reviewed,ci,ci
2017-06-16T05:30:49.914Z,38.379,-118.9113,7.4,2.5,ml,22,47.25,0.139,0.1584,nn,nn00592537,2018-07-02T18:36:24.797Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.1,0.32,12,reviewed,nn,nn
2017-06-15T20:07:33.940Z,40.8731667,-123.5441667,25.82,2.55,md,33,38,0.1429,0.13,nc,nc72816546,2017-06-16T04:57:04.150Z,"10km SE of Willow Creek, California",earthquake,0.27,0.8,0.158,32,reviewed,nc,nc
2017-06-14T08:09:55.600Z,36.6825,-121.3205,4.66,2.55,md,65,59,0.07165,0.12,nc,nc72815681,2017-06-16T04:42:02.119Z,"14km SSE of Ridgemark, California",earthquake,0.14,0.67,0.183,93,reviewed,nc,nc
2017-06-14T08:06:07.040Z,36.686,-121.317,3.97,2.79,md,63,60,0.07501,0.08,nc,nc72815676,2017-06-16T04:01:02.025Z,"14km SSE of Ridgemark, California",earthquake,0.18,0.66,0.181,112,reviewed,nc,nc
2017-06-14T06:13:20.692Z,37.3928,-114.2875,7,3.2,ml,38,65.36,0.349,0.149,nn,nn00592317,2018-07-02T18:36:14.615Z,"31km SE of Caliente, Nevada",earthquake,,1.6,0.36,22,reviewed,nn,nn
2017-06-14T05:43:22.580Z,38.5123333,-122.5756667,8.9,2.52,md,100,44,0.07426,0.12,nc,nc72815636,2017-06-16T05:41:02.268Z,"7km S of Calistoga, California",earthquake,0.16,0.38,0.214,81,reviewed,nc,nc
2017-06-13T10:43:50.260Z,37.5621667,-118.8328333,0.82,2.54,md,34,103,0.02797,0.04,nc,nc72815136,2017-06-16T03:46:02.990Z,"15km SE of Mammoth Lakes, California",earthquake,0.2,0.48,0.166,30,reviewed,nc,nc
2017-06-12T14:28:43.372Z,37.1145,-117.0562,7.8,2.9,ml,31,72.02,0.136,0.1832,nn,nn00592046,2018-07-02T18:36:08.426Z,"34km NW of Beatty, Nevada",earthquake,,1.4,0.25,14,reviewed,nn,nn
2017-06-12T07:39:15.390Z,36.6906667,-121.3191667,3.39,2.93,md,53,61,0.07973,0.05,nc,nc72814566,2017-06-15T04:10:03.703Z,"14km SSE of Ridgemark, California",earthquake,0.18,0.79,0.216,117,reviewed,nc,nc
2017-06-11T14:06:34.270Z,36.8465,-121.3103333,8.99,2.67,md,53,76,0.03805,0.07,nc,nc72814131,2017-06-13T02:31:02.143Z,"6km NE of Ridgemark, California",earthquake,0.15,0.41,0.167,92,reviewed,nc,nc
2017-06-11T12:19:29.750Z,41.0418333,-124.1116667,22.86,3.53,mw,22,175,0.1065,0.12,nc,nc72814101,2017-08-18T23:13:22.040Z,"0km WSW of Westhaven-Moonstone, California",earthquake,0.48,0.36,,4,reviewed,nc,nc
2017-06-11T07:34:36.240Z,34.8428333,-118.9538333,11.67,2.86,ml,77,38,0.06869,0.26,ci,ci37669271,2017-06-20T00:00:09.424Z,"2km NNW of Frazier Park, CA",earthquake,0.21,0.49,0.134,156,reviewed,ci,ci
2017-06-10T08:35:04.190Z,36.8883333,-121.4128333,9.09,2.69,md,65,33,0.007635,0.07,nc,nc72813491,2017-06-13T01:46:03.045Z,"4km NNW of Hollister, California",earthquake,0.12,0.22,0.146,102,reviewed,nc,nc
2017-06-10T04:31:06.552Z,38.792,-119.6331,10.7,3.5,ml,45,45.49,0.326,0.1638,nn,nn00591852,2018-07-02T18:35:52.563Z,"14km SE of Gardnerville Ranchos, Nevada",earthquake,,1.2,0.3,12,reviewed,nn,nn
2017-06-10T01:23:06.390Z,37.556,-118.837,-0.6,2.58,md,36,90,0.03454,0.05,nc,nc72813201,2017-06-13T04:19:01.522Z,"15km SE of Mammoth Lakes, California",earthquake,0.17,0.37,0.255,39,reviewed,nc,nc
2017-06-09T09:24:01.550Z,33.6335,-116.7248333,13.71,2.71,ml,149,14,0.05148,0.22,ci,ci37666007,2017-06-20T00:03:15.545Z,"10km NNW of Anza, CA",earthquake,0.11,0.2,0.152,158,reviewed,ci,ci
2017-06-09T02:45:45.970Z,34.4185,-120.7436667,-0.28,3.38,ml,35,214,0.2401,0.28,ci,ci37665799,2017-08-16T02:42:21.040Z,"36km SW of Lompoc, CA",earthquake,0.56,0.76,0.141,235,reviewed,ci,ci
2017-06-08T12:42:24.500Z,40.4225,-124.1866667,28.82,2.62,md,17,78,0.0506,0.08,nc,nc72812551,2017-06-08T19:40:04.345Z,"10km SW of Rio Dell, California",earthquake,0.64,1.09,0.176,40,reviewed,nc,nc
2017-06-08T10:40:27.490Z,37.5685,-118.9575,6.91,2.67,md,40,65,0.04856,0.04,nc,nc72812451,2017-06-08T20:20:03.458Z,"8km S of Mammoth Lakes, California",earthquake,0.19,0.41,0.14,36,reviewed,nc,nc
2017-06-08T08:30:40.080Z,36.0043333,-117.8743333,2.64,3.25,ml,40,54,0.01346,0.12,ci,ci37664695,2017-08-16T02:42:20.040Z,"8km SE of Coso Junction, CA",earthquake,0.11,0.14,0.158,288,reviewed,ci,ci
2017-06-08T08:19:02.100Z,36.0036667,-117.8741667,2.5,2.98,ml,38,52,0.01378,0.15,ci,ci37664663,2017-08-16T02:42:20.040Z,"8km NNE of Little Lake, CA",earthquake,0.15,0.17,0.192,146,reviewed,ci,ci
2017-06-08T07:58:11.380Z,36.0021667,-117.8738333,2.16,2.98,ml,43,47,0.01454,0.14,ci,ci37664623,2017-08-16T02:42:20.040Z,"8km NNE of Little Lake, CA",earthquake,0.12,0.16,0.177,149,reviewed,ci,ci
2017-06-08T04:30:23.210Z,34.4225,-120.7325,-0.2,3.03,ml,36,212,0.2302,0.27,ci,ci37664503,2017-08-16T02:42:20.040Z,"35km SW of Lompoc, CA",earthquake,0.54,0.78,0.104,48,reviewed,ci,ci
2017-06-07T13:30:49.190Z,33.892,-116.2038333,8.96,2.97,ml,97,38,0.04188,0.15,ci,ci37663951,2017-08-16T02:42:19.040Z,"19km ENE of Thousand Palms, CA",earthquake,0.11,0.31,0.247,16,reviewed,ci,ci
2017-06-07T07:12:35.610Z,33.8818333,-116.7988333,15.38,3.37,ml,31,57,0.03412,0.12,ci,ci37160164,2017-08-16T02:42:19.040Z,"4km SSW of Cabazon, CA",earthquake,0.22,0.42,0.124,15,reviewed,ci,ci
2017-06-07T07:12:33.670Z,33.8763333,-116.8093333,16.41,3.23,ml,183,14,0.04282,0.19,ci,ci37663687,2017-08-16T02:42:19.040Z,"5km SSW of Cabazon, CA",earthquake,0.1,0.26,0.135,320,reviewed,ci,ci
2017-06-07T03:33:29.660Z,38.8438333,-122.0148333,12.42,2.54,md,44,71,0.103,0.23,nc,nc72811766,2017-06-09T03:59:03.323Z,"6km SW of Dunnigan, California",earthquake,0.25,0.5,0.332,46,reviewed,nc,nc
2017-06-06T22:45:25.164Z,38.7848,-119.6332,10.4,3.7,ml,39,45.64,0.319,0.1449,nn,nn00591403,2018-07-02T18:35:32.214Z,"14km SE of Gardnerville Ranchos, Nevada",earthquake,,1.6,0.32,12,reviewed,nn,nn
2017-06-06T01:49:38.950Z,38.8225,-122.8115,3.03,3.33,ml,85,21,0.001428,0.05,nc,nc72811001,2017-08-16T02:42:17.040Z,"6km NW of The Geysers, California",earthquake,0.09,0.13,0.153,56,reviewed,nc,nc
2017-06-05T10:50:54.610Z,36.3073333,-120.8558333,8.79,2.51,md,78,49,0.1013,0.07,nc,nc72810746,2017-06-06T18:28:01.365Z,"26km ENE of King City, California",earthquake,0.14,0.33,0.173,77,reviewed,nc,nc
2017-06-05T03:47:33.720Z,37.4801667,-119.3673333,7.75,2.57,md,45,56,0.161,0.06,nc,nc72810571,2017-06-06T18:13:02.312Z,"30km NE of Oakhurst, California",earthquake,0.27,1.18,0.246,40,reviewed,nc,nc
2017-06-04T00:06:56.930Z,35.3975,-117.7128333,7.44,3.64,ml,64,23,0.08561,0.19,ci,ci37661159,2017-08-16T02:42:15.040Z,"8km WNW of Johannesburg, CA",earthquake,0.16,0.59,0.158,346,reviewed,ci,ci
2017-06-03T06:24:59.421Z,38.3909,-118.9184,7.8,2.6,ml,32,49.07,0.137,0.1529,nn,nn00590984,2018-07-02T18:35:13.890Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.5,0.32,19,reviewed,nn,nn
2017-06-03T06:10:07.650Z,36.536,-120.5981667,10.2,2.5,md,63,99,0.2716,0.11,nc,nc72809756,2017-06-06T00:50:02.427Z,"30km SW of Mendota, California",earthquake,0.17,0.81,0.193,85,reviewed,nc,nc
2017-06-02T14:48:44.890Z,38.6105,-121.234,-0.28,2.76,md,15,140,0.5695,0.79,nc,nc72809461,2017-06-07T04:18:37.407Z,"2km SSE of Gold River, California",sonic boom,2.63,31.61,0.283,7,reviewed,nc,nc
2017-06-02T08:08:35.150Z,33.869,-119.3798333,6.93,3,ml,49,89,0.2469,0.27,ci,ci37659863,2017-08-15T02:26:51.040Z,"22km SE of Santa Cruz Is. (E end), CA",earthquake,0.3,1.42,0.137,162,reviewed,ci,ci
2017-06-01T22:56:06.850Z,38.8238333,-122.7633333,1.64,2.72,md,63,32,0.008387,0.06,nc,nc72809136,2017-06-05T20:12:02.421Z,"3km W of Cobb, California",earthquake,0.1,0.18,0.214,63,reviewed,nc,nc
2017-06-01T15:19:14.630Z,32.9786667,-115.905,10.67,3.2,ml,90,28,0.0719,0.27,ci,ci37659039,2017-08-15T02:26:50.040Z,"27km WSW of Westmorland, CA",earthquake,0.16,0.45,0.196,232,reviewed,ci,ci
2017-05-31T14:55:22.600Z,34.0378333,-117.243,18.28,2.77,ml,147,15,0.01284,0.16,ci,ci37658111,2017-06-19T23:46:14.940Z,"2km SE of Loma Linda, CA",earthquake,0.11,0.19,0.165,23,reviewed,ci,ci
2017-05-30T13:39:56.150Z,38.8256667,-122.7811667,1.88,2.51,md,64,25,0.01001,0.07,nc,nc72808261,2017-05-31T01:01:01.573Z,"5km W of Cobb, California",earthquake,0.12,0.18,0.25,42,reviewed,nc,nc
2017-05-30T04:14:44.760Z,34.8638333,-118.9643333,0.19,3.45,mw,93,39,0.08854,0.31,ci,ci37656959,2017-08-15T02:26:47.040Z,"5km NNW of Frazier Park, CA",earthquake,0.19,0.43,,4,reviewed,ci,ci
2017-05-29T20:00:41.690Z,33.1905,-115.5785,3.55,2.72,ml,48,90,0.03375,0.2,ci,ci37656679,2017-06-19T23:55:12.290Z,"8km SW of Niland, CA",earthquake,0.18,0.27,0.174,70,reviewed,ci,ci
2017-05-29T19:00:56.330Z,33.5825,-116.6376667,14.26,3.15,ml,139,11,0.01687,0.21,ci,ci37656607,2017-08-15T02:26:46.040Z,"4km NE of Anza, CA",earthquake,0.11,0.17,0.147,307,reviewed,ci,ci
2017-05-29T18:21:25.350Z,38.9013333,-123.0018333,4.2,3.26,mw,63,56,0.071,0.08,nc,nc72807936,2017-08-15T02:26:46.040Z,"10km N of Cloverdale, California",earthquake,0.12,0.41,,3,reviewed,nc,nc
2017-05-29T09:54:42.960Z,33.4885,-116.7715,9.16,2.54,ml,127,25,0.03519,0.2,ci,ci37656375,2017-06-19T23:41:24.602Z,"10km ENE of Aguanga, CA",earthquake,0.1,0.26,0.146,26,reviewed,ci,ci
2017-05-28T04:11:10.200Z,38.805,-122.7703333,1.9,2.9,md,80,33,0.01155,0.08,nc,nc72807391,2017-05-30T22:51:04.632Z,"3km NNW of The Geysers, California",earthquake,0.12,0.16,0.195,107,reviewed,nc,nc
2017-05-27T11:31:40.140Z,32.9368333,-117.8211667,22.83,2.84,ml,65,145,0.4541,0.23,ci,ci37655423,2017-06-19T23:41:00.408Z,"50km WSW of Carlsbad, CA",earthquake,0.31,0.81,0.128,25,reviewed,ci,ci
2017-05-27T07:50:32.630Z,38.7676667,-122.7211667,0.86,2.67,md,68,24,0.006379,0.08,nc,nc72807061,2017-05-30T23:49:02.746Z,"3km ESE of The Geysers, California",earthquake,0.12,0.16,0.175,67,reviewed,nc,nc
2017-05-26T07:56:59.370Z,37.9653333,-122.0653333,11.98,2.52,md,122,70,0.04008,0.12,nc,nc72806646,2017-05-30T00:18:46.822Z,"1km NNW of Pleasant Hill, California",earthquake,0.15,0.22,0.143,86,reviewed,nc,nc
2017-05-25T15:42:51.500Z,36.1813333,-117.8455,2.5,3.71,mw,30,93,0.06407,0.15,ci,ci37654479,2017-08-10T01:34:02.040Z,"18km NNE of Coso Junction, CA",earthquake,0.2,0.36,,4,reviewed,ci,ci
2017-05-25T15:22:53.550Z,36.1811667,-117.846,2.38,3.41,ml,32,93,0.06386,0.13,ci,ci37654463,2017-08-10T01:34:02.040Z,"18km NNE of Coso Junction, CA",earthquake,0.18,0.29,0.141,277,reviewed,ci,ci
2017-05-25T14:19:51.900Z,34.0308333,-118.9881667,11.01,3.34,ml,97,57,0.05799,0.37,ci,ci37654447,2017-08-10T01:34:02.040Z,"17km W of Malibu, CA",earthquake,0.35,0.54,0.193,312,reviewed,ci,ci
2017-05-25T03:01:08.830Z,41.526,-121.9448333,-0.06,2.71,md,20,70,0.1095,0.11,nc,nc72806256,2017-05-25T19:08:57.720Z,"31km NNE of McCloud, California",earthquake,0.27,0.9,0.216,24,reviewed,nc,nc
2017-05-23T21:39:27.080Z,38.7545,-122.7271667,1.76,2.58,md,66,27,0.007308,0.08,nc,nc72805501,2017-05-25T03:49:02.008Z,"3km SE of The Geysers, California",earthquake,0.12,0.21,0.255,52,reviewed,nc,nc
2017-05-22T07:25:04.540Z,33.8028333,-116.979,10.79,2.6,ml,144,16,0.01059,0.19,ci,ci37651559,2017-06-19T23:45:45.287Z,"2km NW of San Jacinto, California",earthquake,0.11,0.24,0.154,225,reviewed,ci,ci
2017-05-22T01:36:16.870Z,36.7045,-121.339,3.42,3.46,mw,62,60,0.07245,0.11,nc,nc72804356,2017-08-10T01:33:57.040Z,"12km S of Ridgemark, California",earthquake,0.13,0.57,,3,reviewed,nc,nc
2017-05-17T04:43:29.160Z,34.4323333,-119.9998333,1.78,3.03,ml,24,87,0.09683,0.24,ci,ci37646991,2017-08-05T03:32:09.040Z,"12km W of Isla Vista, California",earthquake,0.34,0.56,0.131,9,reviewed,ci,ci
2017-05-17T04:42:25.330Z,34.4191667,-120.0021667,2.25,4.06,mw,47,71,0.1101,0.24,ci,ci37646983,2017-10-26T21:19:19.628Z,"12km W of Isla Vista, California",earthquake,0.27,0.52,,4,reviewed,ci,ci
2017-05-16T18:19:38.310Z,32.8313333,-115.6058333,11.96,2.97,ml,45,44,0.06618,0.24,ci,ci37646591,2017-08-05T03:32:09.040Z,"3km WSW of Imperial, California",earthquake,0.23,0.37,0.126,95,reviewed,ci,ci
2017-05-15T22:50:03.740Z,37.9803333,-122.0613333,16.46,2.72,md,119,82,0.0443,0.13,nc,nc72801976,2017-05-22T21:55:59.829Z,"1km ESE of Pacheco, California",earthquake,0.21,0.2,0.162,83,reviewed,nc,nc
2017-05-15T18:43:08.110Z,34.2271667,-116.743,0.57,3.58,ml,167,15,0.1394,0.15,ci,ci37646015,2017-08-05T03:32:08.040Z,"10km ESE of Big Bear City, California",earthquake,0.07,0.23,0.146,297,reviewed,ci,ci
2017-05-14T03:21:07.920Z,33.1216667,-116.0786667,9.78,2.87,ml,84,32,0.1632,0.19,ci,ci37645471,2017-05-16T18:19:21.813Z,"22km SSW of Salton City, California",earthquake,0.13,0.52,0.154,146,reviewed,ci,ci
2017-05-13T14:17:48.340Z,34.589,-116.604,5.53,2.99,ml,61,52,0.05723,0.18,ci,ci37645231,2017-08-01T23:02:33.040Z,"37km ENE of Lucerne Valley, California",earthquake,0.15,0.52,0.113,182,reviewed,ci,ci
2017-05-13T03:44:10.950Z,37.5253333,-118.549,13.31,2.66,md,36,55,0.08699,0.06,nc,nc72800996,2018-07-02T18:33:36.533Z,"19km NW of Dixon Lane-Meadow Creek, California",earthquake,0.27,0.9,0.125,33,reviewed,nc,nc
2017-05-12T22:34:21.510Z,38.562,-122.3005,3.05,2.65,md,97,55,0.05813,0.19,nc,nc72800881,2017-05-14T04:03:41.061Z,"13km E of Angwin, California",earthquake,0.12,0.65,0.231,67,reviewed,nc,nc
2017-05-11T16:07:31.748Z,40.2914,-119.6173,15.1,2.5,ml,13,69.57,0.382,0.1773,nn,nn00588607,2018-07-02T18:33:26.029Z,"37km SSW of Gerlach-Empire, Nevada",earthquake,,2.8,0.55,5,reviewed,nn,nn
2017-05-10T10:40:00.310Z,32.8588333,-117.7546667,5.89,2.78,ml,44,161,0.4269,0.27,ci,ci37643007,2017-05-16T18:33:31.236Z,"44km W of La Jolla, California",earthquake,0.44,31.61,0.143,148,reviewed,ci,ci
2017-05-10T02:46:02.400Z,36.5406667,-120.6806667,3.49,2.53,md,59,92,0.2914,0.2,nc,nc72799701,2017-05-11T00:32:03.562Z,"35km SW of Mendota, California",earthquake,0.3,1.24,0.244,73,reviewed,nc,nc
2017-05-09T20:40:34.410Z,40.4196667,-123.6545,22.01,2.9,ml,32,36,0.0856,0.14,nc,nc72799581,2017-05-10T22:33:09.785Z,"36km NNE of Redway, California",earthquake,0.26,0.34,0.319,18,reviewed,nc,nc
2017-05-09T18:31:13.570Z,38.6151667,-121.8658333,12,2.62,md,51,58,0.1545,0.14,nc,nc72799511,2017-05-17T05:22:01.489Z,"10km SW of Woodland, California",earthquake,0.26,0.21,0.244,55,reviewed,nc,nc
2017-05-09T01:46:41.270Z,37.665,-121.7566667,6.1,2.62,md,90,53,0.02043,0.15,nc,nc72799206,2017-10-13T02:25:29.991Z,"2km SSE of Livermore, California",earthquake,0.12,0.21,0.169,84,reviewed,nc,nc
2017-05-09T00:36:12.890Z,33.3613333,-116.845,7.47,2.73,ml,129,24,0.01666,0.22,ci,ci37642015,2017-05-16T18:40:11.295Z,"9km SSE of Aguanga, California",earthquake,0.11,0.47,0.116,187,reviewed,ci,ci
2017-05-08T22:42:06.565Z,39.9825,-119.9273,7.8,3.1,ml,31,51.21,0.087,0.1532,nn,nn00588318,2018-07-02T18:33:13.223Z,"33km N of Cold Springs, Nevada",earthquake,,1.2,0.18,11,reviewed,nn,nn
2017-05-07T07:39:38.378Z,37.4526,-114.4708,8.4,2.9,ml,31,65.41,0.463,0.1245,nn,nn00588166,2018-07-02T18:33:10.345Z,"18km S of Caliente, Nevada",earthquake,,1.2,0.36,17,reviewed,nn,nn
2017-05-07T01:10:43.360Z,34.6358333,-116.2228333,2.83,2.77,ml,32,70,0.07531,0.14,ci,ci37641447,2017-05-16T18:35:33.600Z,"56km N of Joshua Tree, California",earthquake,0.16,0.39,0.129,120,reviewed,ci,ci
2017-05-06T20:32:31.570Z,34.3136667,-119.7423333,1.71,3.22,ml,52,57,0.1288,0.32,ci,ci37641375,2017-07-29T03:16:25.040Z,"12km SSW of Santa Barbara, California",earthquake,0.31,31.61,0.117,279,reviewed,ci,ci
2017-05-06T20:32:12.640Z,34.2965,-119.7331667,1.71,2.67,ml,28,70,0.1447,0.38,ci,ci37641367,2017-05-17T05:10:35.411Z,"14km SSW of Santa Barbara, California",earthquake,0.65,31.61,0.124,29,reviewed,ci,ci
2017-05-06T19:27:03.770Z,34.3225,-119.744,1.71,2.94,ml,32,57,0.1204,0.22,ci,ci37641343,2017-05-16T18:31:54.589Z,"11km SSW of Santa Barbara, California",earthquake,0.29,31.61,0.13,86,reviewed,ci,ci
2017-05-06T15:05:03.330Z,38.4124,-118.9169,9.4,3.3,ml,26,49.94,0.127,0.151,nn,nn00588123,2018-07-02T18:33:04.119Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.5,0.29,15,reviewed,nn,nn
2017-05-06T11:35:44.620Z,37.1866667,-122.3713333,14.3,2.55,md,118,209,0.02296,0.18,nc,nc72798371,2017-05-08T23:43:02.967Z,"23km WNW of Boulder Creek, California",earthquake,0.37,0.32,0.174,70,reviewed,nc,nc
2017-05-06T10:43:56.935Z,38.4149,-118.9072,11.9,3,ml,36,48.17,0.059,0.1773,nn,nn00588107,2018-07-02T18:33:07.313Z,"28km WSW of Hawthorne, Nevada",earthquake,,0.7,0.36,18,reviewed,nn,nn
